,MonthlyCharges,Churn,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1896,69.95,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1897,50.4,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1898,78.95,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1899,90.95,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1900,19.9,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1901,20.15,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1902,90.6,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1903,92.0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1904,94.45,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1905,24.85,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1906,36.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1907,78.5,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1908,19.95,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1909,20.65,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1910,30.5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1911,106.1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1912,20.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1913,95.5,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1914,64.6,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1915,51.1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1916,84.8,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1917,89.1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1918,54.95,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1919,50.9,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1920,20.45,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1921,85.95,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1922,60.35,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1923,19.8,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
1924,85.35,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1925,72.1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
1926,99.8,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
1927,107.35,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1928,19.55,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1929,81.05,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1930,20.5,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1931,111.8,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1932,20.2,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1933,19.7,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1934,79.1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1935,19.85,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1936,60.5,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1937,19.55,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1938,20.9,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1939,21.05,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1940,71.5,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1941,54.65,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1942,19.2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1943,49.8,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1944,25.5,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1945,20.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
1946,90.4,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1947,90.25,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1948,80.75,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1949,104.6,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1950,91.85,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1951,50.2,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1952,95.5,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1953,75.35,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1954,75.45,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1955,95.4,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1956,101.3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1957,53.1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1958,84.85,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1959,34.25,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1960,88.6,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1961,60.15,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1962,99.95,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1963,70.7,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1964,54.8,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1965,49.55,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1966,54.8,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1967,78.6,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1968,100.3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1969,53.6,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1970,81.1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1971,19.35,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1972,85.6,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1973,80.8,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1974,74.95,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1975,19.6,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1976,93.55,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1977,90.7,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1978,69.75,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1979,20.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
1980,95.25,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1981,102.1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1982,19.95,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1983,80.85,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1984,90.9,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1985,29.2,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1986,93.3,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1987,89.15,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1988,108.85,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1989,46.35,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1990,84.75,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1991,78.75,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1992,83.55,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1993,45.7,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1994,19.6,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1995,69.95,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1996,67.85,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
1997,105.65,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
1998,44.6,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1999,74.95,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2000,75.5,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2001,20.15,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2002,45.2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2003,95.25,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2004,89.85,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2005,100.45,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
2006,47.15,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2007,80.2,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2008,87.1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
2009,79.25,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
2010,75.9,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2011,85.7,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
2012,98.75,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2013,20.1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2014,61.8,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
2015,49.9,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
2016,86.45,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2017,20.4,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2018,45.3,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2019,104.1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2020,75.4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2021,108.15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2022,86.25,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2023,81.0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2024,95.7,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2025,116.85,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2026,105.75,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2027,20.15,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2028,19.6,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2029,90.6,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2030,60.95,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
2031,25.05,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
2032,88.15,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2033,20.2,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2034,60.3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
2035,63.95,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2036,74.3,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2037,70.6,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2038,90.8,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2039,79.35,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2040,90.55,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2041,19.45,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2042,64.45,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2043,69.65,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2044,19.5,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2045,110.5,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2046,24.7,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
2047,77.4,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2048,96.8,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2049,85.4,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2050,47.6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2051,19.4,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2052,103.85,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2053,83.35,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2054,49.4,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2055,108.45,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2056,81.0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2057,79.2,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2058,86.65,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2059,92.95,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
2060,90.35,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2061,48.7,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
2062,25.15,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2063,76.4,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
2064,19.55,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
2065,85.35,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2066,24.8,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2067,103.15,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2068,100.75,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2069,95.6,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2070,59.75,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2071,94.1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
2072,19.35,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
2073,19.9,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2074,108.15,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2075,101.05,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2076,59.1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2077,71.35,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2078,55.85,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
2079,106.05,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2080,84.1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2081,75.3,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
2082,24.7,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
2083,20.15,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2084,69.75,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
2085,93.2,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2086,80.85,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2087,33.65,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2088,55.8,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2089,39.7,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2090,29.5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
2091,20.15,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2092,79.55,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2093,24.8,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2094,19.65,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2095,79.95,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2096,19.3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2097,94.05,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2098,90.75,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2099,78.85,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2100,99.5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2101,99.2,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2102,80.55,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
2103,70.2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2104,85.2,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2105,75.25,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2106,59.45,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
2107,93.35,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2108,44.95,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2109,26.1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2110,20.2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2111,21.25,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2112,59.4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2113,95.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2114,61.9,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2115,118.65,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2116,54.35,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2117,64.45,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
2118,80.15,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2119,20.2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
2120,21.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2121,20.45,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2122,75.85,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2123,80.45,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2124,24.95,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2125,75.5,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2126,44.45,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2127,42.35,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2128,74.55,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
2129,75.3,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2130,94.8,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2131,48.15,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
2132,19.65,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
2133,70.55,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2134,20.15,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2135,106.6,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2136,91.0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2137,25.4,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2138,69.95,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
2139,66.85,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2140,86.15,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2141,20.15,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
2142,64.85,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
2143,74.85,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2144,50.5,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2145,72.9,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2146,115.05,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2147,19.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2148,19.55,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
2149,101.1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2150,84.1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2151,24.15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2152,50.1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2153,74.6,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2154,19.75,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2155,85.0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2156,80.55,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2157,106.8,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2158,84.5,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2159,25.05,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2160,83.7,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
2161,75.8,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2162,96.6,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2163,98.5,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2164,101.1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
2165,20.2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2166,94.05,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2167,95.25,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2168,74.4,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2169,81.0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2170,60.25,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2171,60.85,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2172,43.95,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2173,86.05,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2174,20.25,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2175,85.15,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2176,19.4,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2177,102.65,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2178,19.9,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2179,19.55,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2180,95.5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2181,84.15,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
2182,103.2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2183,50.2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2184,88.55,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2185,54.75,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2186,19.95,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2187,116.25,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2188,31.2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
